date,price,index_name,ticker,source
2018-04-11,10824.51953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-12,10862.0,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-13,10886.5302734375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-16,10933.4697265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-17,10957.1796875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-18,10939.8095703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-19,10984.6396484375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-20,10979.3701171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-23,10994.009765625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-24,11019.4501953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-25,10972.66015625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-26,11022.419921875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-27,11097.1298828125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-04-30,11152.9697265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-02,11108.66015625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-03,11055.650390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-04,10998.0,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-07,11089.900390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-08,11090.2998046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-09,11098.1201171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-10,11048.849609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-11,11135.4697265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-14,11116.4404296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-15,11104.33984375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-16,11053.150390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-17,11005.16015625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-18,10901.900390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-21,10810.7802734375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-22,10849.16015625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-23,10743.830078125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-24,10816.5703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-25,10928.900390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-28,11022.83984375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-29,10963.080078125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-30,10943.7001953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-05-31,11040.76953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-01,10995.66015625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-04,10920.1396484375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-05,10874.7197265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-06,10978.9501953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-07,11070.76953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-08,11080.4404296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-11,11095.8095703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-12,11154.3896484375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-13,11165.5703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-14,11126.6201171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-15,11119.5703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-18,11101.2197265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-19,11014.6396484375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-20,11072.8203125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-21,11033.01953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-22,11112.0498046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-25,11046.490234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-26,11053.6298828125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-27,10945.740234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-28,10852.849609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-06-29,10987.7099609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-02,10932.7900390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-03,10982.3798828125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-04,11040.330078125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-05,11014.5595703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-06,11039.33984375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-09,11126.01953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-10,11219.3701171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-11,11204.9599609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-12,11265.2998046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-13,11247.08984375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-16,11144.4697265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-17,11237.2001953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-18,11183.990234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-19,11157.7900390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-20,11213.3095703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-23,11298.7001953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-24,11377.580078125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-25,11373.9697265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-26,11425.4296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-27,11535.0400390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-30,11582.4599609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-07-31,11625.849609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-01,11617.6904296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-02,11529.009765625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-03,11633.830078125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-06,11663.4697265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-07,11659.8095703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-08,11714.76953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-09,11748.2998046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-10,11697.1201171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-13,11624.1796875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-14,11700.5302734375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-16,11648.7099609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-17,11747.650390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-20,11841.08984375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-21,11863.6201171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-23,11892.3798828125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-24,11870.0,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-27,12002.099609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-28,12035.7001953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-29,12009.1396484375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-30,12003.9404296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-08-31,12016.9697265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-03,11920.0498046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-04,11806.3203125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-05,11760.9296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-06,11822.8798828125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-07,11894.6904296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-10,11732.8701171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-11,11565.91015625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-12,11651.98046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-14,11805.5400390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-17,11670.9501953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-18,11566.4404296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-19,11520.01953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-21,11406.650390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-24,11200.5302734375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-25,11305.990234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-26,11296.9697265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-27,11208.400390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-09-28,11140.990234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-01,11226.6201171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-03,11076.169921875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-04,10819.080078125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-05,10538.490234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-08,10549.58984375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-09,10494.8701171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-10,10688.6796875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-11,10459.48046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-12,10694.419921875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-15,10742.4296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-16,10832.2099609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-17,10674.76953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-19,10534.9296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-22,10481.0595703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-23,10380.8701171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-24,10462.6904296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-25,10353.240234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-26,10266.1201171875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-29,10502.7099609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-30,10474.3603515625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-10-31,10661.7197265625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-01,10661.2802734375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-02,10825.2998046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-05,10803.490234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-06,10796.419921875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-07,10873.580078125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-09,10871.2900390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-12,10758.26953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-13,10852.580078125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-14,10850.6904296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-15,10887.75,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-16,10946.3203125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-19,11028.849609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-20,10921.599609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-21,10883.5400390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-22,10807.1904296875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-26,10902.73046875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-27,10947.58984375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-28,10973.099609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-29,11104.1298828125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-11-30,11119.169921875,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-12-03,11146.2001953125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-12-04,11126.849609375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-12-05,11023.0703125,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-12-06,10834.650390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-12-07,10922.490234375,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-12-10,10715.6103515625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
2018-12-11,10802.0400390625,BSE 100,BSE-100.BO,"Yahoo Finance (Price Index, NOT TRI)"
